"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Stynes","Chris","stynech01",28,2001,0.76,423.00,376.00,65.00,111.00,18.00,1.00,11.00,42.00,9.00,2.00,37.00,52.00,2.00,3.00,4.00,3.00,6.00
"Surhoff","B.J.","surhobj01",37,2001,0.87,566.00,517.00,73.00,147.00,31.00,1.00,18.00,75.00,7.00,3.00,41.00,67.00,4.00,2.00,1.00,5.00,11.00
"Sutton","Larry","suttola01",31,2001,0.58,228.00,199.00,26.00,51.00,10.00,1.00,5.00,30.00,2.00,1.00,23.00,34.00,1.00,1.00,2.00,3.00,5.00
"Sveum","Dale","sveumda01",38,2001,0.30,208.00,185.00,25.00,45.00,9.00,1.00,6.00,25.00,2.00,1.00,19.00,44.00,1.00,1.00,1.00,2.00,4.00
"Swann","Pedro","swannpe01",31,2001,0.01,201.00,177.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Sweeney","Mark","sweenma01",32,2001,0.51,247.00,214.00,29.00,55.00,12.00,2.00,6.00,26.00,2.00,1.00,28.00,43.00,2.00,2.00,1.00,2.00,5.00
"Sweeney","Mike","sweenmi01",28,2001,0.86,623.00,547.00,91.00,172.00,33.00,1.00,23.00,106.00,6.00,3.00,58.00,62.00,3.00,10.00,1.00,7.00,15.00
"Tarasco","Tony","tarasto01",31,2001,0.16,204.00,180.00,28.00,46.00,10.00,1.00,6.00,25.00,3.00,1.00,20.00,33.00,1.00,1.00,1.00,2.00,4.00
"Tatis","Fernando","tatisfe01",26,2001,0.84,461.00,395.00,69.00,112.00,24.00,2.00,19.00,69.00,9.00,4.00,54.00,93.00,3.00,9.00,1.00,2.00,11.00
"Tatum","Jim","tatumji01",34,2001,0.12,200.00,177.00,25.00,46.00,9.00,2.00,6.00,28.00,3.00,1.00,18.00,37.00,1.00,1.00,1.00,3.00,4.00
"Taubensee","Eddie","taubeed01",33,2001,0.80,392.00,352.00,48.00,99.00,19.00,1.00,12.00,55.00,1.00,1.00,33.00,63.00,2.00,2.00,1.00,4.00,8.00
"Tavarez","Jesus","tavarje01",30,2001,0.03,200.00,175.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,2.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Taylor","Reggie","taylore01",24,2001,0.04,206.00,181.00,28.00,50.00,10.00,1.00,6.00,26.00,4.00,1.00,20.00,37.00,1.00,2.00,1.00,2.00,4.00
"Tejada","Miguel","tejadmi01",25,2001,0.86,608.00,535.00,90.00,144.00,30.00,2.00,23.00,89.00,7.00,4.00,57.00,93.00,4.00,7.00,5.00,4.00,12.00
"Thomas","Frank","thomafr04",33,2001,0.87,612.00,507.00,90.00,151.00,35.00,1.00,27.00,100.00,4.00,2.00,91.00,80.00,11.00,6.00,0.00,8.00,13.00
"Thome","Jim","thomeji01",31,2001,0.86,605.00,493.00,95.00,136.00,30.00,2.00,31.00,96.00,2.00,1.00,104.00,149.00,7.00,4.00,0.00,4.00,8.00
"Thompson","Andy","thompan02",26,2001,0.04,204.00,177.00,28.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,22.00,32.00,1.00,2.00,1.00,2.00,4.00
"Thompson","Ryan","thompry01",34,2001,0.23,230.00,204.00,33.00,54.00,11.00,1.00,8.00,35.00,3.00,2.00,22.00,42.00,1.00,2.00,1.00,1.00,4.00
"Timmons","Ozzie","timmooz01",31,2001,0.25,226.00,204.00,31.00,53.00,11.00,1.00,9.00,32.00,3.00,2.00,19.00,39.00,1.00,1.00,1.00,1.00,5.00
"Toca","Jorge","tocajo01",26,2001,0.04,204.00,179.00,28.00,51.00,10.00,1.00,6.00,29.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Tomberlin","Andy","tombean01",35,2001,0.16,200.00,177.00,26.00,46.00,9.00,1.00,6.00,26.00,3.00,1.00,18.00,38.00,2.00,3.00,1.00,1.00,5.00
"Tracy","Andy","tracyan01",28,2001,0.48,309.00,271.00,42.00,73.00,13.00,2.00,12.00,42.00,3.00,1.00,31.00,67.00,2.00,3.00,1.00,3.00,5.00
"Trammell","Bubba","trammbu01",30,2001,0.74,372.00,327.00,48.00,91.00,21.00,2.00,15.00,53.00,3.00,2.00,40.00,59.00,1.00,2.00,1.00,2.00,9.00
"Tremie","Chris","tremich01",32,2001,0.06,202.00,177.00,27.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,34.00,1.00,2.00,1.00,2.00,4.00
"Truby","Chris","trubych01",28,2001,0.54,340.00,306.00,40.00,82.00,17.00,3.00,12.00,59.00,4.00,2.00,22.00,61.00,2.00,5.00,2.00,5.00,6.00
"Tucker","Michael","tuckemi01",30,2001,0.79,396.00,341.00,59.00,89.00,17.00,4.00,14.00,47.00,10.00,4.00,46.00,83.00,4.00,5.00,1.00,3.00,6.00
"Turner","Chris","turnech01",32,2001,0.34,253.00,224.00,30.00,56.00,10.00,1.00,6.00,26.00,3.00,2.00,24.00,48.00,1.00,2.00,2.00,1.00,5.00
"Tyner","Jason","tynerja01",24,2001,0.37,271.00,236.00,30.00,63.00,11.00,1.00,5.00,32.00,8.00,3.00,21.00,37.00,1.00,3.00,7.00,4.00,5.00
"Unroe","Tim","unroeti01",31,2001,0.18,209.00,184.00,26.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,38.00,1.00,2.00,2.00,1.00,4.00
"Valdez","Mario","valdema02",27,2001,0.05,206.00,182.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,2.00,4.00
"Valdes","Pedro","valdepe01",28,2001,0.24,230.00,205.00,27.00,56.00,13.00,1.00,6.00,27.00,3.00,2.00,22.00,34.00,1.00,1.00,1.00,1.00,4.00
"Valentin","Javier","valenja01",26,2001,0.56,225.00,198.00,24.00,51.00,11.00,1.00,6.00,27.00,2.00,1.00,21.00,35.00,1.00,1.00,2.00,3.00,4.00
"Valentin","John","valenjo02",34,2001,0.78,269.00,236.00,38.00,60.00,15.00,1.00,8.00,33.00,1.00,1.00,26.00,37.00,1.00,3.00,1.00,3.00,5.00
"Valentin","Jose","valenjo03",32,2001,0.83,555.00,478.00,83.00,121.00,27.00,4.00,20.00,71.00,11.00,4.00,62.00,97.00,5.00,3.00,7.00,5.00,8.00
"Valera","Yohanny","valeryo01",25,2001,0.05,206.00,179.00,28.00,48.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,34.00,1.00,3.00,2.00,2.00,4.00
"Vander Wal","John","vandejo02",35,2001,0.77,459.00,390.00,62.00,109.00,28.00,1.00,18.00,75.00,7.00,2.00,62.00,90.00,3.00,2.00,1.00,4.00,8.00
"Varitek","Jason","varitja01",29,2001,0.82,514.00,450.00,63.00,117.00,31.00,1.00,15.00,68.00,3.00,2.00,51.00,83.00,3.00,4.00,3.00,6.00,14.00
"Vaughn","Greg","vaughgr01",36,2001,0.86,537.00,461.00,84.00,117.00,22.00,2.00,33.00,85.00,9.00,2.00,70.00,112.00,3.00,3.00,0.00,3.00,9.00
"Vaughn","Mo","vaughmo01",34,2001,0.87,615.00,539.00,80.00,154.00,26.00,1.00,32.00,102.00,2.00,1.00,62.00,138.00,9.00,10.00,0.00,4.00,12.00
"Velandia","Jorge","velanjo01",26,2001,0.24,222.00,198.00,27.00,49.00,9.00,1.00,5.00,24.00,4.00,1.00,19.00,39.00,1.00,3.00,1.00,1.00,3.00
"Velarde","Randy","velarra01",39,2001,0.84,544.00,481.00,77.00,135.00,22.00,3.00,12.00,53.00,12.00,4.00,55.00,89.00,1.00,4.00,3.00,1.00,15.00
"Ventura","Robin","venturo01",34,2001,0.86,543.00,471.00,67.00,124.00,26.00,1.00,22.00,83.00,2.00,2.00,65.00,90.00,10.00,2.00,1.00,4.00,12.00
"Veras","Quilvio","verasqu01",30,2001,0.83,436.00,370.00,67.00,105.00,19.00,1.00,7.00,40.00,19.00,9.00,56.00,63.00,1.00,4.00,3.00,3.00,7.00
"Veras","Wilton","veraswi01",23,2001,0.54,302.00,271.00,39.00,75.00,14.00,2.00,5.00,33.00,2.00,2.00,21.00,39.00,1.00,3.00,3.00,4.00,6.00
"Vidro","Jose","vidrojo01",27,2001,0.84,585.00,527.00,81.00,162.00,43.00,2.00,17.00,75.00,4.00,4.00,46.00,66.00,3.00,4.00,3.00,5.00,14.00
"Vina","Fernando","vinafe01",32,2001,0.82,495.00,435.00,68.00,128.00,23.00,4.00,6.00,37.00,10.00,7.00,38.00,39.00,1.00,17.00,3.00,2.00,6.00
"Vitiello","Joe","vitiejo01",31,2001,0.30,236.00,207.00,29.00,52.00,10.00,1.00,7.00,29.00,3.00,1.00,24.00,38.00,1.00,2.00,1.00,2.00,5.00
"Vizcaino","Jose","vizcajo01",33,2001,0.74,378.00,336.00,42.00,86.00,14.00,1.00,4.00,34.00,6.00,4.00,29.00,49.00,2.00,2.00,8.00,3.00,9.00
"Vizquel","Omar","vizquom01",34,2001,0.87,625.00,540.00,91.00,159.00,28.00,4.00,7.00,59.00,25.00,8.00,67.00,63.00,1.00,3.00,10.00,5.00,10.00
"Voigt","Jack","voigtja01",35,2001,0.16,200.00,178.00,25.00,44.00,9.00,1.00,6.00,25.00,4.00,2.00,19.00,35.00,1.00,1.00,1.00,1.00,4.00
"Walbeck","Matt","walbema01",32,2001,0.73,310.00,278.00,34.00,68.00,11.00,1.00,7.00,31.00,2.00,2.00,25.00,49.00,1.00,2.00,3.00,2.00,8.00
"Walker","Larry","walkela01",35,2001,0.82,437.00,375.00,82.00,124.00,26.00,4.00,20.00,70.00,8.00,4.00,51.00,52.00,4.00,7.00,0.00,4.00,11.00
"Walker","Todd","walketo04",28,2001,0.82,400.00,357.00,53.00,105.00,23.00,3.00,9.00,45.00,10.00,4.00,37.00,51.00,4.00,1.00,1.00,4.00,9.00
"Walton","Jerome","waltoje01",36,2001,0.08,200.00,177.00,26.00,48.00,10.00,1.00,6.00,24.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,1.00,4.00
"Ward","Daryle","wardda01",26,2001,0.63,357.00,326.00,43.00,89.00,15.00,2.00,19.00,57.00,2.00,1.00,26.00,67.00,2.00,1.00,1.00,3.00,7.00
"Ward","Turner","wardtu01",36,2001,0.60,243.00,211.00,26.00,53.00,10.00,1.00,6.00,30.00,3.00,3.00,23.00,33.00,1.00,2.00,3.00,4.00,5.00
"Waszgis","B.J.","waszgbj01",31,2001,0.18,226.00,200.00,29.00,52.00,10.00,1.00,6.00,27.00,3.00,1.00,21.00,38.00,1.00,2.00,1.00,2.00,5.00
"Watkins","Pat","watkipa01",29,2001,0.32,202.00,179.00,23.00,47.00,9.00,1.00,5.00,23.00,2.00,2.00,17.00,33.00,1.00,1.00,2.00,3.00,4.00
"Webster","Lenny","webstle01",36,2001,0.58,250.00,226.00,27.00,57.00,11.00,1.00,6.00,29.00,2.00,1.00,20.00,36.00,1.00,2.00,1.00,1.00,8.00
"Wehner","John","wehnejo01",34,2001,0.42,235.00,209.00,30.00,53.00,10.00,1.00,5.00,26.00,3.00,1.00,21.00,35.00,1.00,1.00,3.00,1.00,5.00
"Weiss","Walt","weisswa01",38,2001,0.76,346.00,293.00,45.00,74.00,13.00,3.00,3.00,31.00,5.00,2.00,40.00,51.00,1.00,3.00,6.00,4.00,4.00
"Wells","Vernon","wellsve01",23,2001,0.24,210.00,189.00,27.00,53.00,11.00,1.00,6.00,26.00,3.00,2.00,18.00,34.00,1.00,1.00,1.00,1.00,6.00
"White","Devon","whitede03",39,2001,0.80,337.00,303.00,43.00,80.00,14.00,1.00,10.00,41.00,9.00,4.00,25.00,57.00,2.00,5.00,2.00,2.00,6.00
"White","Derrick","whitede04",32,2001,0.05,200.00,176.00,26.00,46.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,35.00,1.00,2.00,1.00,2.00,4.00
"Whiten","Mark","whitema01",35,2001,0.44,208.00,181.00,27.00,49.00,10.00,1.00,6.00,25.00,2.00,1.00,23.00,39.00,1.00,2.00,1.00,1.00,5.00
"White","Rondell","whitero02",29,2001,0.82,457.00,412.00,65.00,125.00,24.00,3.00,17.00,61.00,8.00,4.00,35.00,74.00,2.00,6.00,0.00,4.00,9.00
"Widger","Chris","widgech01",30,2001,0.79,404.00,366.00,42.00,91.00,20.00,2.00,14.00,50.00,3.00,2.00,33.00,76.00,2.00,3.00,0.00,2.00,6.00
"Wilkins","Rick","wilkiri01",34,2001,0.18,207.00,183.00,28.00,46.00,8.00,1.00,6.00,24.00,3.00,1.00,20.00,37.00,1.00,1.00,1.00,2.00,4.00
"Williams","Bernie","willibe02",33,2001,0.86,578.00,498.00,97.00,158.00,29.00,5.00,24.00,99.00,10.00,6.00,73.00,82.00,11.00,3.00,0.00,4.00,14.00
"Williams","Eddie","willied01",37,2001,0.07,200.00,176.00,25.00,46.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,2.00,4.00
"Williams","Gerald","willige02",35,2001,0.84,588.00,536.00,82.00,146.00,28.00,2.00,19.00,80.00,14.00,10.00,38.00,91.00,1.00,5.00,6.00,3.00,8.00
"Williams","George","willige03",32,2001,0.07,208.00,184.00,27.00,49.00,9.00,1.00,7.00,26.00,3.00,1.00,19.00,35.00,1.00,2.00,1.00,2.00,4.00
"Williams","Matt","willima04",36,2001,0.84,466.00,427.00,60.00,119.00,23.00,2.00,18.00,72.00,3.00,1.00,32.00,70.00,5.00,3.00,0.00,4.00,13.00
"Williams","Reggie","willire02",35,2001,0.26,207.00,181.00,27.00,48.00,8.00,2.00,6.00,24.00,4.00,3.00,20.00,40.00,1.00,2.00,2.00,2.00,5.00
"Wilson","Craig","wilsocr02",31,2001,0.59,270.00,239.00,35.00,64.00,11.00,1.00,6.00,29.00,3.00,1.00,23.00,33.00,1.00,1.00,5.00,2.00,7.00
"Wilson","Dan","wilsoda01",32,2001,0.79,397.00,353.00,44.00,90.00,18.00,1.00,8.00,40.00,3.00,1.00,30.00,67.00,2.00,2.00,9.00,3.00,9.00
"Wilson","Enrique","wilsoen01",28,2001,0.72,368.00,331.00,43.00,93.00,21.00,1.00,7.00,37.00,4.00,4.00,28.00,43.00,2.00,1.00,4.00,4.00,9.00
"Wilson","Preston","wilsopr01",27,2001,0.83,591.00,524.00,80.00,143.00,28.00,3.00,26.00,91.00,20.00,8.00,52.00,153.00,2.00,8.00,1.00,6.00,12.00
"Wilson","Vance","wilsova01",28,2001,0.02,202.00,177.00,27.00,48.00,10.00,1.00,6.00,25.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Winn","Randy","winnra01",27,2001,0.74,327.00,289.00,46.00,79.00,13.00,4.00,4.00,28.00,11.00,7.00,30.00,54.00,1.00,2.00,4.00,2.00,4.00
"Wise","Dewayne","wisede01",23,2001,0.09,212.00,186.00,29.00,51.00,10.00,1.00,6.00,25.00,4.00,1.00,20.00,34.00,1.00,3.00,1.00,2.00,4.00
"Witt","Kevin","wittke01",25,2001,0.12,204.00,180.00,26.00,49.00,9.00,1.00,6.00,26.00,3.00,1.00,19.00,34.00,1.00,2.00,2.00,1.00,4.00
"Womack","Tony","womacto01",32,2001,0.87,598.00,548.00,86.00,150.00,22.00,9.00,6.00,47.00,41.00,8.00,38.00,72.00,1.00,3.00,4.00,5.00,5.00
"Wood","Jason","woodja02",32,2001,0.18,205.00,183.00,28.00,47.00,9.00,1.00,6.00,26.00,3.00,2.00,19.00,36.00,1.00,1.00,1.00,1.00,4.00
"Woodward","Chris","woodwch01",25,2001,0.37,260.00,230.00,34.00,58.00,14.00,1.00,7.00,33.00,3.00,1.00,25.00,48.00,3.00,1.00,2.00,2.00,5.00
"Wooten","Shawn","wootesh01",29,2001,0.04,204.00,180.00,28.00,52.00,10.00,1.00,6.00,26.00,3.00,1.00,19.00,31.00,1.00,2.00,1.00,2.00,4.00
"Young","Dmitri","youngdm01",28,2001,0.84,537.00,487.00,72.00,147.00,36.00,3.00,17.00,77.00,3.00,3.00,41.00,81.00,4.00,3.00,1.00,5.00,14.00
"Young","Eric","younger01",34,2001,0.86,598.00,522.00,84.00,148.00,30.00,2.00,7.00,49.00,41.00,12.00,59.00,43.00,1.00,6.00,7.00,4.00,11.00
"Young","Ernie","younger02",32,2001,0.16,202.00,179.00,24.00,46.00,9.00,1.00,6.00,23.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,1.00,5.00
"Young","Kevin","youngke01",32,2001,0.86,538.00,480.00,77.00,131.00,30.00,2.00,21.00,85.00,11.00,5.00,45.00,98.00,2.00,8.00,0.00,5.00,14.00
"Young","Mike","youngmi02",25,2001,0.01,201.00,176.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Zaun","Gregg","zaungr01",30,2001,0.70,352.00,303.00,39.00,75.00,14.00,1.00,8.00,40.00,6.00,2.00,43.00,47.00,3.00,2.00,1.00,3.00,7.00
"Zeile","Todd","zeileto01",36,2001,0.87,577.00,508.00,69.00,138.00,32.00,2.00,20.00,79.00,3.00,3.00,60.00,83.00,3.00,3.00,1.00,5.00,14.00
"Zosky","Eddie","zoskyed01",33,2001,0.04,203.00,179.00,26.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Zuber","Jon","zuberjo01",32,2001,0.12,200.00,176.00,26.00,47.00,10.00,1.00,6.00,25.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,1.00,4.00
"Zuleta","Julio","zuletju01",26,2001,0.23,236.00,210.00,35.00,60.00,15.00,1.00,8.00,33.00,3.00,2.00,20.00,42.00,1.00,4.00,1.00,1.00,5.00
