"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Stewart","Shannon","stewash01",28,2002,0.87,612.00,559.00,91.00,171.00,36.00,4.00,14.00,60.00,23.00,8.00,41.00,76.00,1.00,8.00,1.00,3.00,10.00
"Stinnett","Kelly","stinnke01",32,2002,0.72,332.00,297.00,36.00,71.00,14.00,0.00,12.00,39.00,3.00,2.00,25.00,79.00,4.00,7.00,1.00,2.00,6.00
"Stocker","Kevin","stockke01",32,2002,0.68,241.00,210.00,27.00,52.00,11.00,2.00,3.00,20.00,3.00,3.00,23.00,44.00,1.00,3.00,4.00,1.00,5.00
"Stowers","Chris","stowech01",28,2002,0.00,200.00,178.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,33.00,2.00,2.00,1.00,2.00,4.00
"Strawberry","Darryl","strawda01",40,2002,0.14,200.00,175.00,25.00,46.00,10.00,1.00,6.00,22.00,4.00,1.00,21.00,37.00,1.00,2.00,1.00,1.00,4.00
"Stynes","Chris","stynech01",29,2002,0.77,435.00,398.00,61.00,115.00,21.00,2.00,11.00,42.00,6.00,4.00,29.00,63.00,2.00,3.00,3.00,2.00,9.00
"Surhoff","B.J.","surhobj01",38,2002,0.86,524.00,482.00,64.00,132.00,29.00,1.00,14.00,61.00,7.00,2.00,34.00,60.00,3.00,2.00,1.00,5.00,8.00
"Sutton","Larry","suttola01",32,2002,0.37,225.00,200.00,26.00,48.00,9.00,1.00,6.00,26.00,3.00,1.00,19.00,40.00,1.00,1.00,2.00,3.00,5.00
"Suzuki","Ichiro","suzukic01",29,2002,0.75,569.00,527.00,92.00,174.00,26.00,5.00,9.00,57.00,35.00,9.00,30.00,54.00,7.00,6.00,3.00,3.00,5.00
"Sveum","Dale","sveumda01",39,2002,0.17,200.00,178.00,23.00,44.00,10.00,1.00,6.00,25.00,3.00,1.00,17.00,42.00,2.00,2.00,1.00,2.00,3.00
"Swann","Pedro","swannpe01",32,2002,0.01,200.00,178.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,17.00,35.00,2.00,2.00,1.00,2.00,4.00
"Sweeney","Mark","sweenma01",33,2002,0.45,260.00,228.00,29.00,59.00,13.00,1.00,7.00,29.00,4.00,2.00,26.00,51.00,2.00,2.00,3.00,1.00,4.00
"Sweeney","Mike","sweenmi01",29,2002,0.87,588.00,520.00,85.00,160.00,35.00,1.00,23.00,95.00,8.00,3.00,52.00,62.00,7.00,8.00,1.00,7.00,13.00
"Tarasco","Tony","tarasto01",32,2002,0.08,200.00,178.00,25.00,46.00,10.00,1.00,5.00,23.00,4.00,1.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Tatis","Fernando","tatisfe01",27,2002,0.78,323.00,275.00,46.00,75.00,17.00,1.00,13.00,44.00,5.00,3.00,36.00,71.00,2.00,8.00,1.00,3.00,8.00
"Taubensee","Eddie","taubeed01",34,2002,0.73,293.00,268.00,33.00,72.00,12.00,1.00,9.00,36.00,1.00,1.00,20.00,47.00,2.00,2.00,1.00,2.00,7.00
"Taylor","Reggie","taylore01",25,2002,0.07,205.00,183.00,26.00,47.00,9.00,1.00,6.00,24.00,4.00,1.00,18.00,37.00,2.00,2.00,1.00,1.00,4.00
"Tejada","Miguel","tejadmi01",26,2002,0.87,610.00,548.00,89.00,147.00,29.00,2.00,25.00,92.00,8.00,4.00,47.00,88.00,5.00,9.00,3.00,3.00,12.00
"Thomas","Frank","thomafr04",34,2002,0.81,310.00,265.00,41.00,76.00,18.00,0.00,13.00,47.00,2.00,2.00,39.00,44.00,8.00,3.00,0.00,3.00,6.00
"Thome","Jim","thomeji01",32,2002,0.87,590.00,491.00,87.00,132.00,26.00,1.00,34.00,95.00,2.00,1.00,91.00,158.00,10.00,4.00,0.00,4.00,8.00
"Thompson","Andy","thompan02",27,2002,0.03,201.00,177.00,26.00,48.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,34.00,2.00,2.00,1.00,2.00,4.00
"Thompson","Ryan","thompry01",35,2002,0.27,222.00,201.00,31.00,52.00,13.00,1.00,7.00,29.00,3.00,2.00,17.00,43.00,1.00,2.00,1.00,1.00,5.00
"Timmons","Ozzie","timmooz01",32,2002,0.21,204.00,184.00,26.00,48.00,10.00,1.00,7.00,27.00,3.00,2.00,16.00,37.00,1.00,2.00,1.00,1.00,4.00
"Toca","Jorge","tocajo01",27,2002,0.09,209.00,188.00,27.00,51.00,10.00,1.00,6.00,26.00,3.00,1.00,17.00,39.00,1.00,2.00,1.00,1.00,4.00
"Torrealba","Steve","torrest01",24,2002,0.01,201.00,178.00,26.00,50.00,10.00,1.00,6.00,25.00,4.00,2.00,18.00,33.00,2.00,2.00,1.00,2.00,5.00
"Torrealba","Yorvit","torreyo01",24,2002,0.02,202.00,179.00,26.00,50.00,10.00,2.00,6.00,26.00,4.00,1.00,18.00,32.00,2.00,2.00,1.00,2.00,4.00
"Tracy","Andy","tracyan01",29,2002,0.50,253.00,225.00,30.00,54.00,10.00,1.00,9.00,32.00,3.00,1.00,22.00,63.00,1.00,2.00,1.00,3.00,4.00
"Trammell","Bubba","trammbu01",31,2002,0.80,501.00,446.00,60.00,118.00,22.00,2.00,20.00,73.00,4.00,2.00,47.00,77.00,2.00,4.00,1.00,3.00,10.00
"Tremie","Chris","tremich01",33,2002,0.04,200.00,179.00,24.00,46.00,9.00,1.00,6.00,23.00,3.00,2.00,17.00,35.00,1.00,2.00,1.00,1.00,4.00
"Truby","Chris","trubych01",29,2002,0.61,304.00,275.00,31.00,68.00,15.00,3.00,12.00,48.00,3.00,2.00,20.00,62.00,2.00,4.00,1.00,4.00,4.00
"Tucker","Michael","tuckemi01",31,2002,0.80,482.00,420.00,66.00,107.00,18.00,6.00,15.00,57.00,15.00,7.00,47.00,100.00,4.00,5.00,5.00,5.00,8.00
"Turner","Chris","turnech01",33,2002,0.28,210.00,187.00,24.00,47.00,9.00,1.00,5.00,21.00,3.00,2.00,18.00,40.00,1.00,2.00,2.00,1.00,4.00
"Tyner","Jason","tynerja01",25,2002,0.69,424.00,388.00,49.00,107.00,13.00,3.00,4.00,34.00,23.00,5.00,22.00,51.00,1.00,4.00,7.00,3.00,7.00
"Unroe","Tim","unroeti01",32,2002,0.15,201.00,179.00,24.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,38.00,1.00,2.00,2.00,1.00,3.00
"Uribe","Juan","uribeju01",23,2002,0.54,342.00,318.00,42.00,94.00,18.00,8.00,10.00,56.00,5.00,1.00,19.00,60.00,2.00,3.00,1.00,1.00,7.00
"Valdez","Mario","valdema02",28,2002,0.24,235.00,206.00,28.00,54.00,9.00,1.00,6.00,28.00,3.00,1.00,24.00,45.00,2.00,3.00,1.00,1.00,4.00
"Valdes","Pedro","valdepe01",29,2002,0.17,206.00,184.00,24.00,49.00,11.00,1.00,6.00,23.00,3.00,1.00,18.00,33.00,1.00,2.00,1.00,1.00,3.00
"Valent","Eric","valener01",25,2002,0.16,223.00,198.00,27.00,49.00,11.00,1.00,6.00,24.00,3.00,1.00,20.00,39.00,1.00,3.00,1.00,1.00,4.00
"Valentin","Javier","valenja01",27,2002,0.38,200.00,178.00,22.00,46.00,10.00,1.00,5.00,23.00,2.00,1.00,17.00,33.00,1.00,2.00,1.00,2.00,3.00
"Valentin","John","valenjo02",35,2002,0.63,239.00,215.00,28.00,52.00,11.00,1.00,6.00,28.00,2.00,1.00,19.00,36.00,1.00,2.00,1.00,2.00,6.00
"Valentin","Jose","valenjo03",33,2002,0.83,516.00,451.00,74.00,115.00,24.00,4.00,21.00,66.00,11.00,4.00,49.00,100.00,3.00,4.00,8.00,4.00,8.00
"Valera","Yohanny","valeryo01",26,2002,0.04,201.00,176.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,18.00,35.00,1.00,3.00,2.00,2.00,4.00
"Vander Wal","John","vandejo02",36,2002,0.82,510.00,441.00,61.00,118.00,28.00,2.00,17.00,74.00,9.00,4.00,61.00,111.00,6.00,3.00,1.00,4.00,9.00
"Varitek","Jason","varitja01",30,2002,0.80,351.00,311.00,39.00,81.00,21.00,1.00,10.00,44.00,2.00,1.00,32.00,60.00,3.00,3.00,2.00,3.00,9.00
"Vaughn","Greg","vaughgr01",37,2002,0.85,536.00,468.00,73.00,110.00,23.00,1.00,26.00,76.00,10.00,3.00,62.00,124.00,5.00,3.00,0.00,3.00,9.00
"Vaughn","Mo","vaughmo01",35,2002,0.79,271.00,239.00,31.00,63.00,11.00,0.00,13.00,41.00,1.00,0.00,24.00,65.00,4.00,6.00,0.00,2.00,5.00
"Vazquez","Ramon","vazqura01",26,2002,0.13,218.00,195.00,28.00,52.00,9.00,1.00,6.00,26.00,3.00,1.00,17.00,34.00,1.00,2.00,2.00,2.00,4.00
"Velandia","Jorge","velanjo01",27,2002,0.22,209.00,187.00,24.00,44.00,9.00,1.00,5.00,22.00,4.00,1.00,17.00,38.00,1.00,3.00,1.00,1.00,3.00
"Velarde","Randy","velarra01",40,2002,0.84,449.00,402.00,59.00,110.00,19.00,2.00,10.00,39.00,9.00,3.00,38.00,84.00,1.00,5.00,3.00,1.00,11.00
"Ventura","Robin","venturo01",35,2002,0.85,530.00,459.00,63.00,113.00,23.00,1.00,21.00,71.00,3.00,4.00,64.00,95.00,10.00,2.00,1.00,4.00,12.00
"Veras","Quilvio","verasqu01",31,2002,0.79,384.00,333.00,55.00,90.00,18.00,1.00,6.00,35.00,16.00,9.00,39.00,64.00,1.00,5.00,4.00,3.00,6.00
"Veras","Wilton","veraswi01",24,2002,0.48,218.00,196.00,26.00,53.00,10.00,1.00,4.00,23.00,2.00,1.00,14.00,30.00,1.00,3.00,2.00,3.00,4.00
"Vidro","Jose","vidrojo01",28,2002,0.85,532.00,487.00,75.00,151.00,38.00,2.00,16.00,65.00,4.00,3.00,34.00,59.00,3.00,6.00,2.00,3.00,14.00
"Vina","Fernando","vinafe01",33,2002,0.84,600.00,539.00,79.00,155.00,26.00,6.00,8.00,47.00,13.00,7.00,35.00,45.00,2.00,21.00,3.00,2.00,7.00
"Vitiello","Joe","vitiejo01",32,2002,0.24,206.00,181.00,24.00,46.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,35.00,1.00,3.00,1.00,2.00,4.00
"Vizcaino","Jose","vizcajo01",34,2002,0.74,371.00,335.00,42.00,86.00,13.00,2.00,3.00,27.00,5.00,4.00,24.00,50.00,2.00,2.00,8.00,2.00,8.00
"Vizquel","Omar","vizquom01",35,2002,0.87,618.00,543.00,81.00,148.00,26.00,4.00,6.00,53.00,19.00,8.00,57.00,68.00,1.00,3.00,11.00,4.00,11.00
"Wakeland","Chris","wakelch01",27,2002,0.13,218.00,197.00,28.00,53.00,11.00,1.00,7.00,28.00,3.00,1.00,17.00,42.00,1.00,2.00,1.00,1.00,4.00
"Walbeck","Matt","walbema01",33,2002,0.57,216.00,196.00,22.00,47.00,8.00,1.00,5.00,19.00,2.00,2.00,15.00,35.00,1.00,2.00,2.00,1.00,5.00
"Walker","Larry","walkela01",36,2002,0.83,538.00,459.00,90.00,148.00,29.00,4.00,27.00,93.00,10.00,5.00,60.00,80.00,6.00,12.00,1.00,6.00,11.00
"Walker","Todd","walketo04",29,2002,0.83,533.00,481.00,71.00,136.00,29.00,3.00,13.00,61.00,8.00,6.00,44.00,75.00,2.00,2.00,2.00,4.00,12.00
"Ward","Daryle","wardda01",27,2002,0.70,346.00,316.00,37.00,84.00,17.00,1.00,16.00,53.00,2.00,1.00,24.00,68.00,4.00,2.00,1.00,3.00,6.00
"Ward","Turner","wardtu01",37,2002,0.38,214.00,190.00,22.00,46.00,10.00,1.00,5.00,23.00,3.00,2.00,18.00,35.00,2.00,2.00,2.00,2.00,5.00
"Waszgis","B.J.","waszgbj01",32,2002,0.15,205.00,182.00,25.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,17.00,36.00,1.00,3.00,1.00,2.00,4.00
"Watkins","Pat","watkipa01",30,2002,0.05,200.00,178.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,35.00,1.00,2.00,2.00,1.00,4.00
"Webster","Lenny","webstle01",37,2002,0.31,209.00,187.00,21.00,44.00,9.00,1.00,4.00,21.00,2.00,1.00,18.00,35.00,2.00,2.00,1.00,1.00,6.00
"Wehner","John","wehnejo01",35,2002,0.39,236.00,209.00,26.00,51.00,10.00,1.00,5.00,24.00,4.00,2.00,22.00,40.00,1.00,1.00,3.00,1.00,5.00
"Weiss","Walt","weisswa01",39,2002,0.61,223.00,195.00,26.00,47.00,9.00,2.00,3.00,21.00,3.00,2.00,20.00,36.00,1.00,3.00,3.00,2.00,3.00
"Wells","Vernon","wellsve01",24,2002,0.40,252.00,229.00,32.00,65.00,15.00,1.00,6.00,26.00,6.00,2.00,18.00,41.00,1.00,2.00,1.00,2.00,5.00
"White","Devon","whitede03",40,2002,0.79,433.00,393.00,51.00,102.00,20.00,2.00,12.00,47.00,13.00,5.00,28.00,87.00,2.00,9.00,1.00,2.00,8.00
"Whiten","Mark","whitema01",36,2002,0.09,201.00,179.00,25.00,45.00,10.00,1.00,6.00,24.00,3.00,1.00,18.00,35.00,1.00,2.00,1.00,1.00,4.00
"White","Rondell","whitero02",30,2002,0.81,418.00,379.00,54.00,113.00,22.00,2.00,16.00,53.00,5.00,3.00,29.00,72.00,3.00,7.00,1.00,2.00,10.00
"Widger","Chris","widgech01",31,2002,0.68,232.00,210.00,24.00,52.00,12.00,1.00,8.00,27.00,2.00,2.00,18.00,46.00,1.00,3.00,0.00,1.00,4.00
"Wilkerson","Brad","wilkebr01",25,2002,0.36,268.00,234.00,30.00,59.00,14.00,2.00,6.00,25.00,4.00,2.00,28.00,57.00,2.00,2.00,2.00,2.00,5.00
"Wilkins","Rick","wilkiri01",35,2002,0.13,213.00,191.00,27.00,48.00,9.00,1.00,6.00,28.00,3.00,1.00,18.00,40.00,1.00,2.00,1.00,1.00,5.00
"Williams","Bernie","willibe02",34,2002,0.87,578.00,503.00,89.00,151.00,31.00,3.00,23.00,90.00,10.00,6.00,65.00,78.00,11.00,5.00,0.00,5.00,12.00
"Williams","Gerald","willige02",36,2002,0.83,421.00,385.00,54.00,96.00,21.00,1.00,11.00,47.00,12.00,7.00,24.00,71.00,1.00,5.00,5.00,2.00,7.00
"Williams","George","willige03",33,2002,0.05,202.00,181.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,16.00,35.00,1.00,3.00,1.00,1.00,4.00
"Williams","Matt","willima04",37,2002,0.83,458.00,426.00,56.00,115.00,25.00,1.00,17.00,67.00,2.00,1.00,25.00,71.00,4.00,3.00,0.00,4.00,13.00
"Williams","Reggie","willire02",36,2002,0.15,200.00,179.00,24.00,45.00,8.00,2.00,5.00,22.00,4.00,2.00,16.00,39.00,1.00,2.00,1.00,2.00,5.00
"Wilson","Craig","wilsocr02",32,2002,0.50,208.00,186.00,24.00,47.00,8.00,1.00,4.00,20.00,2.00,1.00,16.00,28.00,1.00,1.00,4.00,1.00,5.00
"Wilson","Craig","wilsocr03",26,2002,0.43,292.00,255.00,40.00,75.00,10.00,2.00,14.00,43.00,5.00,2.00,25.00,63.00,2.00,7.00,2.00,3.00,6.00
"Wilson","Dan","wilsoda01",33,2002,0.79,434.00,394.00,46.00,100.00,20.00,1.00,9.00,42.00,4.00,2.00,27.00,77.00,2.00,2.00,9.00,2.00,9.00
"Wilson","Enrique","wilsoen01",29,2002,0.74,347.00,318.00,35.00,81.00,17.00,1.00,5.00,32.00,3.00,4.00,21.00,47.00,2.00,1.00,4.00,3.00,10.00
"Wilson","Jack","wilsoja02",25,2002,0.64,412.00,374.00,47.00,91.00,18.00,1.00,6.00,34.00,3.00,3.00,23.00,67.00,2.00,2.00,11.00,2.00,5.00
"Wilson","Preston","wilsopr01",28,2002,0.85,524.00,474.00,68.00,127.00,27.00,3.00,23.00,76.00,20.00,8.00,39.00,130.00,2.00,7.00,0.00,4.00,12.00
"Wilson","Tom","wilsoto02",32,2002,0.09,212.00,189.00,27.00,49.00,9.00,1.00,7.00,26.00,3.00,2.00,17.00,37.00,1.00,3.00,1.00,2.00,5.00
"Wilson","Vance","wilsova01",29,2002,0.21,231.00,208.00,25.00,56.00,11.00,1.00,5.00,26.00,3.00,2.00,17.00,44.00,1.00,3.00,1.00,2.00,4.00
"Winn","Randy","winnra01",28,2002,0.77,459.00,410.00,57.00,110.00,22.00,4.00,7.00,45.00,11.00,10.00,37.00,78.00,1.00,5.00,4.00,3.00,8.00
"Wise","Dewayne","wisede01",24,2002,0.07,202.00,180.00,26.00,48.00,9.00,1.00,6.00,23.00,4.00,1.00,17.00,34.00,1.00,3.00,1.00,1.00,4.00
"Witt","Kevin","wittke01",26,2002,0.18,215.00,192.00,28.00,50.00,9.00,1.00,7.00,28.00,3.00,1.00,18.00,38.00,1.00,2.00,1.00,2.00,3.00
"Womack","Tony","womacto01",33,2002,0.86,525.00,484.00,71.00,128.00,19.00,7.00,6.00,39.00,34.00,8.00,28.00,63.00,1.00,5.00,5.00,3.00,5.00
"Wood","Jason","woodja02",33,2002,0.11,200.00,180.00,24.00,45.00,9.00,1.00,6.00,25.00,3.00,1.00,16.00,37.00,1.00,2.00,1.00,1.00,4.00
"Woodward","Chris","woodwch01",26,2002,0.42,244.00,222.00,31.00,52.00,12.00,2.00,7.00,27.00,3.00,2.00,18.00,47.00,3.00,1.00,2.00,1.00,4.00
"Wooten","Shawn","wootesh01",30,2002,0.50,317.00,292.00,37.00,86.00,13.00,1.00,10.00,41.00,4.00,1.00,17.00,55.00,1.00,4.00,1.00,3.00,6.00
"Young","Dmitri","youngdm01",29,2002,0.84,552.00,508.00,66.00,149.00,31.00,4.00,18.00,70.00,5.00,4.00,35.00,82.00,7.00,4.00,1.00,4.00,16.00
"Young","Eric","younger01",35,2002,0.87,605.00,537.00,81.00,147.00,34.00,3.00,6.00,43.00,37.00,12.00,47.00,47.00,1.00,8.00,9.00,4.00,12.00
"Young","Ernie","younger02",33,2002,0.04,200.00,176.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,2.00,18.00,34.00,1.00,3.00,1.00,2.00,4.00
"Young","Kevin","youngke01",33,2002,0.85,508.00,454.00,64.00,116.00,29.00,2.00,17.00,70.00,12.00,7.00,40.00,104.00,3.00,10.00,0.00,4.00,13.00
"Young","Mike","youngmi02",26,2002,0.64,415.00,373.00,55.00,97.00,19.00,3.00,11.00,49.00,4.00,2.00,29.00,80.00,1.00,3.00,6.00,4.00,8.00
"Zaun","Gregg","zaungr01",31,2002,0.64,297.00,262.00,35.00,71.00,14.00,1.00,9.00,35.00,5.00,3.00,30.00,40.00,2.00,2.00,1.00,2.00,5.00
"Zeile","Todd","zeileto01",37,2002,0.86,568.00,504.00,61.00,132.00,29.00,2.00,16.00,66.00,3.00,2.00,56.00,92.00,3.00,4.00,1.00,3.00,14.00
"Zosky","Eddie","zoskyed01",34,2002,0.03,200.00,178.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,2.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Zuleta","Julio","zuletju01",27,2002,0.42,266.00,239.00,33.00,62.00,14.00,1.00,10.00,40.00,3.00,2.00,19.00,56.00,2.00,5.00,1.00,2.00,6.00
